tribunal,numero_formatado,numero_raw,classe,assuntos,url_consulta
TJRJ,0803971-23.2026.8.19.0008,08039712320268190008,Procedimento do Juizado Especial Cível,"Contratos Bancários, Bancários, Crédito Direto ao Consumidor - CDC",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0803971-23.2026.8.19.0008
TJRJ,0805034-71.2026.8.19.0206,08050347120268190206,Procedimento Comum Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0805034-71.2026.8.19.0206
TJRJ,0803968-68.2026.8.19.0008,08039686820268190008,Procedimento do Juizado Especial Cível,"Contratos Bancários, Indenização por Dano Moral, Cláusulas Abusivas, Irregularidade no atendimento",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0803968-68.2026.8.19.0008
TJRJ,0800698-45.2026.8.19.0005,08006984520268190005,Procedimento Comum Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0800698-45.2026.8.19.0005
TJRJ,0802794-59.2026.8.19.0061,08027945920268190061,Procedimento do Juizado Especial Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0802794-59.2026.8.19.0061
TJRJ,0804617-09.2026.8.19.0210,08046170920268190210,Procedimento do Juizado Especial Cível,"Contratos Bancários, Dever de Informação",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0804617-09.2026.8.19.0210
TJRJ,0800486-05.2026.8.19.0076,08004860520268190076,Procedimento do Juizado Especial Cível,"Contratos Bancários, Empréstimo consignado",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0800486-05.2026.8.19.0076
TJRJ,0805436-61.2026.8.19.0204,08054366120268190204,Procedimento do Juizado Especial Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0805436-61.2026.8.19.0204
TJRJ,0805004-36.2026.8.19.0206,08050043620268190206,Procedimento Comum Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0805004-36.2026.8.19.0206
TJRJ,0804985-30.2026.8.19.0206,08049853020268190206,Procedimento do Juizado Especial Cível,"Contratos Bancários, Repetição do Indébito, Indenização por Dano Moral",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0804985-30.2026.8.19.0206
TJRJ,0810632-76.2026.8.19.0021,08106327620268190021,Procedimento do Juizado Especial Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0810632-76.2026.8.19.0021
TJRJ,0802607-29.2026.8.19.0036,08026072920268190036,Procedimento do Juizado Especial Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0802607-29.2026.8.19.0036
TJRJ,0827812-68.2026.8.19.0001,08278126820268190001,Procedimento do Juizado Especial Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0827812-68.2026.8.19.0001
TJRJ,0801860-10.2026.8.19.0253,08018601020268190253,Exibição de Documento ou Coisa Cível,"Contratos Bancários, Indenização por Dano Moral, Rescisão do contrato e devolução do dinheiro, Revisão de Juros Remuneratórios, Capitalização/Anatocismo",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0801860-10.2026.8.19.0253
TJRJ,0805412-33.2026.8.19.0204,08054123320268190204,Procedimento do Juizado Especial Cível,"Contratos Bancários, Indenização por Dano Moral, Bancários",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0805412-33.2026.8.19.0204
TJRJ,0804962-84.2026.8.19.0206,08049628420268190206,Procedimento do Juizado Especial Cível,"Inclusão Indevida em Cadastro de Inadimplentes, Contratos Bancários",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0804962-84.2026.8.19.0206
TJRJ,0803876-81.2026.8.19.0011,08038768120268190011,Procedimento do Juizado Especial Cível,"Obrigação de Fazer / Não Fazer, Contratos Bancários, Análise de Crédito",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0803876-81.2026.8.19.0011
TJRJ,0807780-18.2026.8.19.0203,08077801820268190203,Procedimento do Juizado Especial Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0807780-18.2026.8.19.0203
TJRJ,0827742-51.2026.8.19.0001,08277425120268190001,Procedimento do Juizado Especial Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0827742-51.2026.8.19.0001
TJRJ,0827610-91.2026.8.19.0001,08276109120268190001,Procedimento do Juizado Especial Cível,"Prestação de Serviços, Contratos Bancários",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0827610-91.2026.8.19.0001
TJRJ,0803860-30.2026.8.19.0011,08038603020268190011,Procedimento do Juizado Especial Cível,"Obrigação de Fazer / Não Fazer, Contratos Bancários, Indenização por Dano Material, Indenização por Dano Moral",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0803860-30.2026.8.19.0011
TJRJ,0804808-78.2026.8.19.0202,08048087820268190202,Procedimento do Juizado Especial Cível,"Contratos Bancários, Indenização por Dano Moral, Repetição do Indébito",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0804808-78.2026.8.19.0202
TJRJ,0813448-77.2026.8.19.0038,08134487720268190038,Procedimento do Juizado Especial Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0813448-77.2026.8.19.0038
TJRJ,0807265-62.2026.8.19.0209,08072656220268190209,Procedimento Comum Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0807265-62.2026.8.19.0209
TJRJ,0802083-63.2026.8.19.0252,08020836320268190252,Procedimento do Juizado Especial Cível,"Contratos Bancários, Liminar , Indenização por Dano Moral",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0802083-63.2026.8.19.0252
TJRJ,0805166-02.2026.8.19.0054,08051660220268190054,Procedimento Comum Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0805166-02.2026.8.19.0054
TJRJ,0909659-29.2025.8.19.0001,09096592920258190001,Procedimento Comum Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0909659-29.2025.8.19.0001
TJRJ,0805679-90.2026.8.19.0014,08056799020268190014,Procedimento Comum Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0805679-90.2026.8.19.0014
TJRJ,0813392-44.2026.8.19.0038,08133924420268190038,Procedimento Comum Cível,"Contratos Bancários, Indenização por Dano Moral",https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0813392-44.2026.8.19.0038
TJRJ,0803826-55.2026.8.19.0011,08038265520268190011,Procedimento Comum Cível,Contratos Bancários,https://www4.tjrj.jus.br/consultaProcessoWebV2/consultaMov.do?v=2&codigo=0803826-55.2026.8.19.0011
TJRN,0805527-80.2026.8.20.5004,08055278020268205004,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0805527-80.2026.8.20.5004
TJRN,0881257-43.2025.8.20.5001,08812574320258205001,Apelação Cível,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0881257-43.2025.8.20.5001
TJRN,0822743-34.2024.8.20.5001,08227433420248205001,Apelação Cível,"Contratos Bancários, Empréstimo consignado",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0822743-34.2024.8.20.5001
TJRN,0800714-17.2026.8.20.5131,08007141720268205131,Monitória,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800714-17.2026.8.20.5131
TJRN,0806557-30.2026.8.20.0000,08065573020268200000,Agravo de Instrumento,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806557-30.2026.8.20.0000
TJRN,0806546-98.2026.8.20.0000,08065469820268200000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806546-98.2026.8.20.0000
TJRN,0806543-46.2026.8.20.0000,08065434620268200000,Agravo de Instrumento,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806543-46.2026.8.20.0000
TJRN,0806541-76.2026.8.20.0000,08065417620268200000,Agravo de Instrumento,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806541-76.2026.8.20.0000
TJRN,0806538-24.2026.8.20.0000,08065382420268200000,Agravo de Instrumento,"Bancários, Contratos Bancários",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806538-24.2026.8.20.0000
TJRN,0806534-84.2026.8.20.0000,08065348420268200000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806534-84.2026.8.20.0000
TJRN,0805436-18.2026.8.20.5124,08054361820268205124,Procedimento do Juizado Especial Cível,"Bancários, Abatimento proporcional do preço , Análise de Crédito, Indenização por Dano Moral, Indenização por Dano Moral, Indenização por Dano Material, Contratos Bancários",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0805436-18.2026.8.20.5124
TJRN,0800901-40.2026.8.20.5126,08009014020268205126,Execução de Título Extrajudicial,"Contratos Bancários, Cédula de Crédito Bancário",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800901-40.2026.8.20.5126
TJRN,0829742-32.2026.8.20.5001,08297423220268205001,Procedimento Comum Cível,"Defeito, nulidade ou anulação, Contratos Bancários, Acidente de Trânsito",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0829742-32.2026.8.20.5001
TJRN,0877892-15.2024.8.20.5001,08778921520248205001,Apelação Cível,"Inclusão Indevida em Cadastro de Inadimplentes, Contratos Bancários",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0877892-15.2024.8.20.5001
TJRN,0805427-56.2026.8.20.5124,08054275620268205124,Execução de Título Extrajudicial,"Cédula de Crédito Bancário, Contratos Bancários",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0805427-56.2026.8.20.5124
TJRN,0800485-81.2026.8.20.5123,08004858120268205123,Monitória,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800485-81.2026.8.20.5123
TJRN,0806506-19.2026.8.20.0000,08065061920268200000,Agravo de Instrumento,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806506-19.2026.8.20.0000
TJRN,0808004-61.2026.8.20.5106,08080046120268205106,Procedimento Comum Cível,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0808004-61.2026.8.20.5106
TJRN,0806505-34.2026.8.20.0000,08065053420268200000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806505-34.2026.8.20.0000
TJRN,0800401-53.2026.8.20.5132,08004015320268205132,Procedimento Comum Cível,"Contratos Bancários, Bancários",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800401-53.2026.8.20.5132
TJRN,0807991-62.2026.8.20.5106,08079916220268205106,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0807991-62.2026.8.20.5106
TJRN,0829618-49.2026.8.20.5001,08296184920268205001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0829618-49.2026.8.20.5001
TJRN,0806498-42.2026.8.20.0000,08064984220268200000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806498-42.2026.8.20.0000
TJRN,0822222-46.2025.8.20.5004,08222224620258205004,Recurso Inominado Cível,"Obrigação de Fazer / Não Fazer, Contratos Bancários",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0822222-46.2025.8.20.5004
TJRN,0806497-57.2026.8.20.0000,08064975720268200000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806497-57.2026.8.20.0000
TJRN,0806495-87.2026.8.20.0000,08064958720268200000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806495-87.2026.8.20.0000
TJRN,0806493-20.2026.8.20.0000,08064932020268200000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806493-20.2026.8.20.0000
TJRN,0806492-35.2026.8.20.0000,08064923520268200000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806492-35.2026.8.20.0000
TJRN,0806491-50.2026.8.20.0000,08064915020268200000,Agravo de Instrumento,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806491-50.2026.8.20.0000
TJRN,0806489-80.2026.8.20.0000,08064898020268200000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806489-80.2026.8.20.0000
TJRN,0806487-13.2026.8.20.0000,08064871320268200000,Agravo de Instrumento,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0806487-13.2026.8.20.0000
TJRN,0805408-50.2026.8.20.5124,08054085020268205124,Procedimento Comum Cível,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0805408-50.2026.8.20.5124
TJRN,0800226-87.2026.8.20.5155,08002268720268205155,Procedimento Comum Cível,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800226-87.2026.8.20.5155
TJRN,0800225-05.2026.8.20.5155,08002250520268205155,Procedimento Comum Cível,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0800225-05.2026.8.20.5155
TJRN,0802416-20.2024.8.20.5114,08024162020248205114,Apelação Cível,"Bancários, Contratos Bancários",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0802416-20.2024.8.20.5114
TJRN,0818701-10.2022.8.20.5001,08187011020228205001,Apelação Cível,"Contratos Bancários, Práticas Abusivas, Cláusulas Abusivas",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0818701-10.2022.8.20.5001
TJRN,0803569-41.2024.8.20.5162,08035694120248205162,Apelação Cível,"Inclusão Indevida em Cadastro de Inadimplentes, Contratos Bancários",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0803569-41.2024.8.20.5162
TJRN,0874155-04.2024.8.20.5001,08741550420248205001,Apelação Cível,"Inclusão Indevida em Cadastro de Inadimplentes, Contratos Bancários",https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0874155-04.2024.8.20.5001
TJRN,0829405-43.2026.8.20.5001,08294054320268205001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0829405-43.2026.8.20.5001
TJRN,0906766-73.2025.8.20.5001,09067667320258205001,Apelação Cível,Contratos Bancários,https://pje.tjrn.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0906766-73.2025.8.20.5001
TJRO,7018054-92.2026.8.22.0001,70180549220268220001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7018054-92.2026.8.22.0001
TJRO,7002791-90.2026.8.22.0010,70027919020268220010,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7002791-90.2026.8.22.0010
TJRO,7002027-28.2026.8.22.0003,70020272820268220003,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7002027-28.2026.8.22.0003
TJRO,7018046-18.2026.8.22.0001,70180461820268220001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7018046-18.2026.8.22.0001
TJRO,7018044-48.2026.8.22.0001,70180444820268220001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7018044-48.2026.8.22.0001
TJRO,7018040-11.2026.8.22.0001,70180401120268220001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7018040-11.2026.8.22.0001
TJRO,7018035-86.2026.8.22.0001,70180358620268220001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7018035-86.2026.8.22.0001
TJRO,7018031-49.2026.8.22.0001,70180314920268220001,Procedimento Comum Cível,"Cartão de Crédito, Contratos Bancários, Indenização por Dano Moral, Cartão de Crédito, Práticas Abusivas",https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7018031-49.2026.8.22.0001
TJRO,7018026-27.2026.8.22.0001,70180262720268220001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7018026-27.2026.8.22.0001
TJRO,0804417-66.2026.8.22.0000,08044176620268220000,Agravo de Instrumento,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0804417-66.2026.8.22.0000
TJRO,7060548-06.2025.8.22.0001,70605480620258220001,Apelação Cível,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7060548-06.2025.8.22.0001
TJRO,7001370-29.2026.8.22.0022,70013702920268220022,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjro.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=7001370-29.2026.8.22.0022
